id,title,rank,start_date,studio,mean,popularity,num_list_users,num_scoring_users,genres
620,Takahashi Rumiko Gekijou Ningyo no Mori,4239,2003-10-05,TMS Entertainment,7.01,4200,27602,9432,
508,Tottoko Hamtarou,4240,2000-07-07,TMS Entertainment,7.01,2817,60041,29561,
21439,Uta no☆Prince-sama♪ Maji Love Revolutions,4241,2015-04-05,A-1 Pictures,7.01,2808,60239,25427,
52522,Xian Wu Chuan,4242,2023-03-19,Xiaoming Taiji,7.01,12532,1281,503,
30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,4243,2015-08-26,LIDENFILMS,7.01,4299,26415,9694,
52993,Aikatsu! 10th Story: Mirai e no Starway,4244,2022-07-15,Bandai Namco Pictures,7.01,13450,981,259,
53889,Ao no Exorcist: Shimane Illuminati-hen,4245,2024-01-07,Studio VOLN,7.01,1815,119893,25046,
5196,Aria the Origination Picture Drama,4246,2008-04-25,HAL Film Maker,7.01,5966,11700,5074,
40930,Azur Lane: Bisoku Zenshin!,4247,2021-01-12,Studio CANDY BOX,7.01,3068,51121,20110,
33573,BanG Dream!,4248,2017-01-21,Xebec,7.01,2174,93089,38584,
31417,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,4249,2016-07-08,Studio Comet,7.01,4097,29303,11107,
37595,Cardcaptor Sakura: Clear Card-hen Recap,4250,2018-04-01,Studio Comet,7.01,7588,6499,1940,
17917,Danball Senki Wars,4251,2013-04-03,OLM,7.01,8370,5101,2093,
2667,Doraemon Movie 04: Nobita no Kaitei Kiganjou,4252,1983-03-12,Shin-Ei Animation,7.01,7953,5791,3152,
2668,Doraemon Movie 20: Nobita no Uchuu Hyouryuuki,4253,1999-03-06,Shin-Ei Animation,7.01,8309,5219,2849,
2819,Dragon Quest: Yuusha Abel Densetsu,4254,1989-12-02,Pierrot,7.01,7419,6875,1698,
13183,Fate/Zero Remix,4255,2012-03-25,ufotable,7.01,4359,25648,8322,
2997,Hi no Tori: Houou-hen,4256,1986-12-20,Madhouse,7.01,9067,4046,1627,
2999,Hi no Tori: Yamato-hen,4257,1987-08-01,Madhouse,7.01,9986,2958,1246,
729,Hiatari Ryoukou!,4258,1987-03-29,Group TAC,7.01,8167,5466,1172,
2132,Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,4259,2007-04-21,Seven Arcs,7.01,5133,17247,8455,
33299,Magic-Kyun! Renaissance,4260,2016-10-02,Sunrise,7.01,2905,56755,21604,
16890,Makai Ouji: Devils and Realist,4261,2013-07-08,Doga Kobo,7.01,1846,116991,43474,
11761,Medaka Box,4262,2012-04-05,Gainax,7.01,942,256139,109149,
52614,"Mix: Meisei Story 2nd Season - Nidome no Natsu, Sora no Mukou e",4263,2023-04-01,OLM,7.01,7249,7252,1949,
37983,Nekopara: Koneko no Hi no Yakusoku,4264,2018-07-27,Felix Film,7.01,3830,33450,14917,
10807,Nichijou: Original Jikai Yokoku,4265,2011-06-24,Kyoto Animation,7.01,4855,19991,5270,
39652,One Punch Man 2nd Season Commemorative Special,4266,2019-04-03,J.C.Staff,7.01,2688,65236,27077,
10822,Ranma ½: Totteoki Talk - Best of Memories,4267,1993-05-01,Kitty Film Mitaka Studio,7.01,8692,4605,1384,
4021,Seiyou Kottou Yougashiten: Antique,4268,2008-07-04,Nippon Animation,7.01,3578,38850,15506,
56242,Sengoku Youko: Yonaoshi Kyoudai-hen,4269,2024-01-11,White Fox,7.01,3513,40151,10298,
21563,Kamigami no Asobi,4270,2014-04-06,Brain's Base,7,1556,146534,65605,
10372,Kamisama Dolls,4271,2011-07-06,Brain's Base,7,2522,72622,30920,
16033,Karneval,4272,2012-10-25,Manglobe,7,5032,18266,4977,
57663,Kui Cheng Shoufu Cong Youxi Kaishi,4273,2024-02-03,Foch Films,7,11938,1558,173,
1429,Lupin III: Nusumareta Lupin,4274,2004-07-30,TMS Entertainment,7,7615,6445,2470,
3162,Makiba no Shoujo Katri,4275,1984-01-08,Nippon Animation,7,8966,4195,1296,
4926,Marco: Haha wo Tazunete Sanzenri,4276,1999-04-02,Nippon Animation,7,10189,2769,956,
5030,Maria†Holic,4277,2009-01-04,Shaft,7,1331,178735,77772,
29437,Meitantei Conan: Kinga Shinnen Mouri Kogorou,4278,2015-01-03,TMS Entertainment,7,8805,4443,1661,
8410,Metal Fight Beyblade: Baku,4279,2010-04-04,SynergySP,7,2971,54408,35155,
524,Onegai☆Twins: Natsu wa Owaranai,4280,2004-04-28,Daume,7,4039,30196,17663,
53432,Oni: Kamigami Yama no Onari,4281,2022-10-21,Tonko House,7,15249,592,200,
758,RahXephon: Tagen Hensoukyoku,4282,2003-04-19,Bones,7,5324,15643,7021,
2369,Rental Magica,4283,2007-10-08,Zexcs,7,2766,62062,21483,
3218,Saiyuuki (OVA),4284,1999-04-23,Tokyo Kids,7,8148,5492,1971,
12823,Shakugan no Shana-tan III (Final): Final Destruction,4285,2012-01-27,J.C.Staff,7,4883,19730,7145,
2604,Sky Girls,4286,2007-07-06,J.C.Staff,7,4461,24309,9051,
35044,Tu Bian Ying Xiong Leaf,4287,2018-04-14,LAN Studio,7,3727,35599,7912,
732,Vampire Hunter D,4288,1985-12-21,Ashi Productions,7,2231,88907,47163,
33589,ViVid Strike!,4289,2016-10-02,Seven Arcs Pictures,7,2261,86872,23830,
36775,Wo Shi Jiang Xiaobai,4290,2017-11-09,2:10 AM Animation,7,6995,7968,1588,
19383,Yami Shibai,4291,2013-07-15,ILCA,7,1955,109085,47933,
1051,Ao no 6-gou,4292,1998-10-25,Gonzo,7,2864,58214,23598,
998,Blue Seed,4293,1994-10-05,Production I.G,7,4019,30511,10677,
6217,Crayon Shin-chan Movie 03: Unkokusai no Yabou,4294,1995-04-15,Shin-Ei Animation,7,8072,5605,2954,
7081,Danball Senki,4295,2011-03-02,OLM,7,6301,10226,4586,
2517,Eikoku Koi Monogatari Emma: Intermission,4296,2007-04-21,OLM,7,7987,5732,2409,
1045,Elf wo Karu Mono-tachi,4297,1996-10-04,Group TAC,7,4256,26943,10784,
2624,"Flanders no Inu, Boku no Patrasche",4298,1992-10-10,TMS Entertainment,7,10806,2287,616,
36342,Full Metal Panic! Movie 1: Boy Meets Girl,4299,2017-11-25,Gonzo,7,7075,7736,1336,
36343,Full Metal Panic! Movie 2: One Night Stand,4300,2018-01-13,Gonzo,7,7267,7197,1180,
7307,Gegege no Kitarou (1985),4301,1985-10-12,Toei Animation,7,10152,2793,813,
3012,Gekitou! Crush Gear Turbo,4302,2001-10-07,Sunrise,7,7337,7041,3741,
18343,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza,4303,2012-12-21,Actas,7,5683,13302,5385,
43204,Gundam: G no Reconguista Movie III - Uchuu kara no Isan,4304,2021-07-22,Sunrise,7,10351,2635,838,
247,Harukanaru Toki no Naka de: Hachiyou Shou,4305,2004-10-06,Yumeta Company,7,4398,25075,7753,
1592,Hataraki Man,4306,2006-10-13,Gallop,7,4321,26147,7853,
40610,Healin' Good♡Precure,4307,2020-02-02,Toei Animation,7,5953,11776,3623,
42176,Huyao Xiao Hongniang: Jin Chenxi,4308,2020-06-19,Haoliners Animation League,7,10124,2814,724,
284,Area 88 (TV),4309,2004-01-09,Group TAC,6.99,5476,14528,5461,
33254,Arslan Senki (TV) Gaiden,4310,2016-05-09,LIDENFILMS,6.99,4703,21350,7912,
48992,Aru Nihon no Ekaki Shounen,4311,2019-03-02,Nekonigashi Inc.,6.99,12926,1140,487,
8475,Asura,4312,2012-09-29,Toei Animation,6.99,3844,33287,14753,
34644,Brave Witches: Petersburg Daisenryaku,4313,2017-08-25,SILVER LINK.,6.99,6150,10868,3831,
33728,Chain Chronicle: Haecceitas no Hikari Part 1,4314,2016-12-03,Telecom Animation Film,6.99,4479,24053,7528,
33730,Chain Chronicle: Haecceitas no Hikari Part 3,4315,2017-02-11,Telecom Animation Film,6.99,5361,15372,4862,
5071,Croket!,4316,2003-04-07,OLM,6.99,12357,1352,426,
11783,Dog Days',4317,2012-07-07,Seven Arcs,6.99,2012,104820,54503,
30825,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,4318,2001-08-24,Pierrot,6.99,5266,16032,9471,
31737,Gakusen Toshi Asterisk 2nd Season,4319,2016-04-02,A-1 Pictures,6.99,520,434873,255058,
3299,H2O: Footprints in the Sand,4320,2008-01-04,Zexcs,6.99,2120,96286,47894,
24261,Hitsugi no Chaika: Nerawareta Hitsugi/Yomigaeru Iseki,4321,2015-03-10,Bones,6.99,3426,41779,20268,
10507,Inazuma Eleven Go,4322,2011-05-04,OLM,6.99,2341,82361,50762,
37814,Inazuma Eleven: Reloaded - Soccer no Henkaku,4323,2018-01-21,OLM,6.99,7344,7028,3357,
19619,Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!,4324,2013-07-22,Studio Comet,6.99,11447,1853,609,
3130,Kaibutsu-kun (1980),4325,1980-09-02,Shin-Ei Animation,6.99,11816,1623,824,
3616,Kamen no Maid Guy,4326,2008-04-06,Madhouse,6.99,3438,41569,18718,
40839,"Kanojo, Okarishimasu",4327,2020-07-11,TMS Entertainment,6.99,159,980858,626246,
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,4328,2012-12-17,Toei Animation,6.99,10864,2247,674,
37968,Kirakira Happy★Hirake! Cocotama,4329,2018-09-06,OLM,6.99,13358,1006,273,
4807,Mashin Eiyuuden Wataru 2,4330,1990-03-09,Sunrise,6.99,12081,1489,475,
1209,Nasu: Andalusia no Natsu,4331,2003-07-26,Madhouse,6.99,6344,10073,4253,
1329,Ohoshi-sama no Rail,4332,1993-07-10,Madhouse,6.99,9148,3921,1143,
53151,Onmyouji,4333,2023-11-28,Marvy Jack,6.99,6968,8062,2687,
1493,Project ARMS: The 2nd Chapter,4334,2001-10-06,TMS Entertainment,6.99,7732,6209,2208,
37449,Strike the Blood III,4335,2018-12-19,SILVER LINK.,6.99,1796,121763,47433,
2415,Super Fishing Grander Musashi,4336,1997-04-02,Nippon Animation,6.99,8422,5015,2084,
22687,Terra Formars,4337,2014-09-27,LIDENFILMS,6.99,1040,231448,116876,
41226,Uzaki-chan wa Asobitai!,4338,2020-07-10,ENGI,6.99,473,474814,258686,
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,4339,2013-07-09,SILVER LINK.,6.99,319,652543,340107,
21085,Witch Craft Works,4340,2014-01-05,J.C.Staff,6.99,685,339607,159292,
36726,Yuragi-sou no Yuuna-san,4341,2018-07-14,Xebec,6.99,796,300848,127083,
3505,Yuusha Shirei Dagwon,4342,1996-02-03,Sunrise,6.99,10466,2542,620,
3354,Zombie-Loan Specials,4343,2008-04-25,XEBEC M2,6.99,4111,29003,15214,
32034,Soukyuu no Fafner: Dead Aggressor - Exodus Special,4344,2015-02-04,I.Gzwei,6.98,11080,2098,523,
12695,Tight-rope,4345,2012-05-30,PrimeTime,6.98,3104,49881,25458,
3455,To LOVE-Ru,4346,2008-04-04,Xebec,6.98,327,639289,323229,
548,Wonderful Days,4347,2003-07-17,Xebec,6.98,3747,35163,15581,
24591,Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,4348,2014-12-20,OLM,6.98,7517,6648,3926,
40733,Zhen Hun Jie: Bei Luo Shi Men Pian Part 1,4349,2019-12-28,L²Studio,6.98,7355,6996,1471,
1079,Armitage III,4350,1995-02-25,AIC,6.98,3725,35625,13997,
53670,Blue Archive: Beautiful Day Dreamer,4351,2022-11-07,Yostar Pictures,6.98,9680,3280,1517,
33729,Chain Chronicle: Haecceitas no Hikari Part 2,4352,2017-01-14,Telecom Animation Film,6.98,5211,16613,5323,
32313,Concrete Revolutio: Choujin Gensou - The Last Song,4353,2016-04-10,Bones,6.98,3705,36143,13729,
45782,D4DJ Petit Mix,4354,2021-02-05,W-Toon Studio,6.98,7397,6906,2846,
6747,Dance in the Vampire Bund,4355,2010-01-07,Shaft,6.98,1053,229827,109372,
3312,Dr. Slump,4356,1997-11-26,Toei Animation,6.98,5029,18292,7574,
37292,Fei Ren Zai,4357,2018-03-29,Fenz,6.98,8746,4542,998,
30290,Fw:Hamatora,4358,2015-11-14,Lerche,6.98,6626,9085,1610,
384,Gantz,4359,2004-04-13,Gonzo,6.98,654,358606,179826,
30925,Gatchaman Crowds Insight: Inbound,4360,2015-06-20,Tatsunoko Production,6.98,4384,25279,12060,
11785,Haiyore! Nyaruko-san,4361,2012-04-10,Xebec,6.98,657,355792,152708,
6867,Halo Legends,4362,2009-11-07,Bones,6.98,3423,41890,23642,
54869,High Card Season 2,4363,2024-01-08,Studio Hibari,6.98,3780,34451,8186,
31068,Hime Chen! Otogi Chikku Idol Lilpri (2011),4364,2011-04-06,Telecom Animation Film,6.98,10492,2522,922,
2130,Kaibutsu Oujo,4365,2007-04-13,Madhouse,6.98,2375,79846,29416,
41312,Kami-tachi ni Hirowareta Otoko,4366,2020-10-04,Maho Film,6.98,1132,213015,112523,
3935,Karakuri Kiden: Hiwou Senki,4367,2000-10-24,Bones,6.98,10983,2166,576,
2298,Kidou Senshi Gundam SEED: Hoshi no Hazama de,4368,2004-03-26,Sunrise,6.98,5245,16196,8223,
5968,Kinnikuman II Sei: Ultimate Muscle 2,4369,2006-01-05,Toei Animation,6.98,7404,6897,3299,
12175,Koi to Senkyo to Chocolate,4370,2012-07-06,AIC Build,6.98,971,248349,102889,
36548,Kokkoku,4371,2018-01-08,Geno Studio,6.98,1274,186417,72000,
9013,Kuruneko 2nd Season,4372,2010-07-03,Studio Deen,6.98,11918,1565,470,
1336,Kyoushoku Soukou Guyver II,4373,1991-10-24,Visual 80,6.98,6734,8705,4215,
5019,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,4374,2008-07-25,TMS Entertainment,6.98,8022,5688,2288,
41530,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,4375,2021-08-01,Shaft,6.98,2712,64069,19030,
7261,Mameshiba,4376,2008-03-01,Shaft,6.98,8087,5575,2783,
4662,Neo Angelique Abyss: Second Age,4377,2008-07-07,Yumeta Company,6.98,4797,20574,8837,
6219,Nijiiro Hotaru: Eien no Natsuyasumi,4378,2012-05-19,Toei Animation,6.98,7011,7926,2143,
1093,Oishinbo,4379,1988-10-17,Shin-Ei Animation,6.98,8851,4372,716,
2490,One Piece: Mezase! Kaizoku Yakyuu Ou,4380,2004-03-06,Toei Animation,6.98,3665,36907,19398,
11019,Pokemon 3D Adventure: Mew wo Sagase!,4381,2005-03-18,OLM,6.98,6119,10978,4397,
9959,Raiyantsuuri no Uta,4382,1994-07-21,OLM,6.98,11402,1878,312,
5691,Rekka no Honoo: Final Burning,4383,2004-06-10,Pierrot,6.98,7287,7160,2634,
941,Renkin San-kyuu Magical? Pokaan,4384,2006-04-04,Remic,6.98,3847,33243,10359,
1166,Sakura Taisen: Gouka Kenran,4385,1999-12-18,Radix,6.98,8410,5042,1846,
17391,Senyuu. Specials,4386,2013-04-24,Ordet,6.98,5043,18132,9573,
51861,Shen Mu,4387,2022-07-21,Rocen,6.98,11579,1773,660,
1025,Kachou Ouji,4388,1999-07-08,AIC,6.97,3963,31565,8325,
33218,Kimi no Koe wo Todoketai,4389,2017-08-25,Madhouse,6.97,3575,38914,8189,
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,4390,2005-07-22,TMS Entertainment,6.97,7402,6898,2785,
1696,Murder Princess,4391,2007-03-28,Bee Train,6.97,2876,57789,29153,
1869,Nana Recaps,4392,2006-06-21,Madhouse,6.97,5026,18345,8890,
23285,Paulette no Isu,4393,2014-03-21,Studio Colorido,6.97,6147,10880,6787,
907,Princess Princess,4394,2006-04-06,Studio Deen,6.97,2696,64837,29390,
12281,Rinne no Lagrange Season 2,4395,2012-07-08,Xebec,6.97,4120,28858,12545,
8542,Shin Ace wo Nerae!,4396,1978-10-14,Tokyo Movie Shinsha,6.97,9821,3138,627,
33286,Strike the Blood II,4397,2016-11-23,SILVER LINK.,6.97,1215,196503,88475,
42950,Wo Jia Da Shixiong Shi Ge Fanpai,4398,2020-10-29,SILVER LINK.,6.97,10527,2488,519,
48956,Wu Shang Shen Di 2nd Season,4399,2021-05-21,Ruo Hong Culture,6.97,10275,2695,729,
754,Yuki no Joou (TV),4400,2005-05-22,TMS Entertainment,6.97,8761,4518,980,
3079,Aoki Ryuusei SPT Layzner,4401,1985-10-03,Sunrise,6.97,7386,6936,1723,
35965,Baja no Studio,4402,2017-10-28,Kyoto Animation,6.97,8197,5408,2377,
31853,Biohazard: Vendetta,4403,2017-05-27,Marza Animation Planet,6.97,4584,22630,12934,
834,Bleach: The Sealed Sword Frenzy,4404,2006-03-23,Pierrot,6.97,1839,117695,64104,
596,Chobits: Chibits,4405,2003-06-27,Madhouse,6.97,3204,47049,26934,
53246,Evangelion: 3.0 (-46h),4406,2023-03-08,Khara,6.97,6536,9418,2932,
10115,Friends: Mononoke Shima no Naki,4407,2011-12-17,Khara,6.97,12270,1393,558,
39463,Gleipnir,4408,2020-04-05,PINE JAM,6.97,457,487370,227316,
456,Gokujou Seitokai,4409,2005-04-07,J.C.Staff,6.97,4840,20165,6910,
6463,Hoshi wo Katta Hi,4410,2006-01-03,Studio Ghibli,6.97,6951,8125,746,
24347,Inazuma Eleven: Chou Jigen Dream Match,4411,2014-06-13,OLM,6.97,6042,11335,5872,
598,Jinzou Ningen Kikaider The Animation,4412,2000-10-16,Radix,6.97,6323,10152,4447,
313,Ace wo Nerae! (1979),4413,1979-09-08,Tokyo Movie Shinsha,6.96,8658,4674,1910,
36873,Back Street Girls: Gokudolls,4414,2018-07-04,J.C.Staff,6.96,1508,152871,79766,
23361,Bakuman. 3rd Season Specials,4415,2013-06-26,J.C.Staff,6.96,5151,17078,6179,
2705,Bakusou Kyoudai Let's & Go,4416,1996-01-08,Xebec,6.96,6009,11506,6272,
1668,Bakuten Shoot Beyblade G Revolution,4417,2003-01-06,Nippon Animation,6.96,3133,49084,30289,
41266,Bessatsu Olympia Kyklos,4418,2020-04-20,Gosay Studio,6.96,5062,18020,6668,
750,Binchou-tan,4419,2006-02-03,Studio Deen,6.96,5908,11982,4536,
4071,Black Jack (TV): Hizouban Specials,4420,2006-07-17,Tezuka Productions,6.96,9754,3206,1067,
30383,Classroom☆Crisis,4421,2015-07-04,Lay-duce,6.96,1798,121608,48567,
8394,Cyborg 009 (TV),4422,1968-04-05,Toei Animation,6.96,7527,6625,2198,
859,Digimon Savers,4423,2006-04-02,Toei Animation,6.96,2239,88588,51889,
2657,Doraemon Movie 08: Nobita to Ryuu no Kishi,4424,1987-03-14,Shin-Ei Animation,6.96,8207,5399,2922,
26057,Fate/kaleid liner Prisma☆Illya 2wei!: Mahou Shoujo in Onsen Ryokou,4425,2015-07-25,SILVER LINK.,6.96,3375,43008,20522,
33203,Fukumenkei Noise,4426,2017-04-11,Brain's Base,6.96,1770,123949,49778,
49895,Go! Saitama,4427,2021-09-23,Village Studio,6.96,8466,4964,2466,
4765,Gunslinger Girl: Il Teatrino OVA,4428,2008-10-24,Artland,6.96,4505,23736,10215,
21407,Happiness Charge Precure!,4429,2014-02-02,Toei Animation,6.96,5840,12350,4844,
3947,Jarinko Chie (TV),4430,1981-10-03,Tokyo Movie Shinsha,6.96,12009,1521,335,
24909,Kaitou Joker,4431,2014-10-06,Shin-Ei Animation,6.96,5472,14546,5513,
2176,Kiddy Grade: Ignition,4432,2007-04-07,Gonzo,6.96,8390,5069,1492,
20039,Kill Me Baby: Butsuzou Kegatte Nise Halloween,4433,2013-10-16,J.C.Staff,6.96,5429,14832,7184,
1573,Kishin Douji Zenki,4434,1995-01-09,Studio Deen,6.96,5510,14307,5556,
35960,Kud Wafter,4435,2020-11-28,J.C.Staff,6.96,4871,19882,4178,
1384,Kyuuketsuhime Miyu,4436,1988-07-21,AIC,6.96,4627,22249,8217,
4851,Lupin III: Seven Days Rhapsody,4437,2006-09-08,TMS Entertainment,6.96,7945,5810,2180,
1399,Macross 7 Encore,4438,1995-12-18,Ashi Productions,6.96,6506,9529,4427,
33003,Mahou Shoujo Ikusei Keikaku,4439,2016-10-02,Lerche,6.96,1450,160899,67502,
7761,Masuda Kousuke Gekijou Gag Manga Biyori +,4440,2010-01-05,Studio Deen,6.96,10417,2586,803,
7308,Mirai Shounen Conan (Movie),4441,1979-09-15,Nippon Animation,6.96,10129,2809,770,
31722,Nanatsu no Taizai: Seisen no Shirushi,4442,2016-08-28,A-1 Pictures,6.96,280,715602,431962,
10659,Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!,4443,2010-07-31,Pierrot,6.96,2961,54772,26299,
4936,Ninja Hattori-kun,4444,1981-09-28,Shin-Ei Animation,6.96,6017,11466,7174,
48252,"Ore, Tsushima",4445,2021-07-02,Fanworks,6.96,4973,18947,8016,
35484,Osake wa Fuufu ni Natte kara,4446,2017-10-04,Creators in Pack,6.96,1116,216225,104167,
31138,Overlord: Ple Ple Pleiades,4447,2015-09-25,Studio PuYUKAI,6.96,2356,81092,44084,
1122,Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,4448,2004-07-17,OLM,6.96,1864,115719,71847,
35994,Satsuriku no Tenshi,4449,2018-07-06,J.C.Staff,6.96,302,669410,316246,
36692,Senki Zesshou Symphogear AXZ: Senki Zesshou Shinai Symphogear,4450,2017-11-29,Satelight,6.96,8225,5353,1851,
8057,Shin Koihime†Musou: Otome Tairan,4451,2010-03-26,Doga Kobo,6.96,4738,21097,8280,
37569,Sirius,4452,2018-07-12,P.A. Works,6.96,973,248269,112288,
40485,Strike the Blood IV,4453,2020-04-08,Connect,6.96,2267,86554,25979,
8986,Supernatural The Animation,4454,2011-02-23,Madhouse,6.96,3912,32308,10556,
6312,Taiho Shichau zo: Full Throttle - Watashitachi no Iru Basho,4455,2008-08-22,Studio Deen,6.96,9406,3592,1240,
42385,The iDOLM@STER Million Live!,4456,2023-10-08,Shirogumi,6.96,6434,9755,2333,
34009,To Be Hero,4457,2016-10-05,Haoliners Animation League,6.96,2728,63571,28482,
6941,Toriko: Jump Super Anime Tour 2009 Special,4458,2009-10-12,ufotable,6.96,6895,8291,3885,
26453,Tribe Cool Crew,4459,2014-09-28,Sunrise,6.96,8421,5017,1884,
50770,Vanitas no Karte: Le Chemin Parcouru Depuis la Rencontre,4461,2021-12-31,Bones,6.96,6905,8272,2609,
20449,"Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!: Motenaishi, Nazomeite Miru",4461,2014-10-22,SILVER LINK.,6.96,2208,90254,46283,
10775,SKET Dance: Tettei Bunseki Special,4463,2011-05-03,Tatsunoko Production,6.95,8116,5539,1537,
36536,Starmyu 3rd Season,4463,2019-07-01,C-Station,6.95,6319,10167,3062,
3667,Strike Witches,4464,2008-07-04,Gonzo,6.95,1367,171030,69126,
7014,Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku,4465,2011-05-28,Toei Animation,6.95,6395,9889,3271,
7144,Uchuu Senkan Yamato: Fukkatsu-hen,4467,2009-12-12,Toei Animation,6.95,8766,4507,1545,
49860,Umisea,4467,2021-09-15,Hololive Production,6.95,9071,4041,2138,
32899,Watashi ga Motete Dousunda,4468,2016-10-07,Brain's Base,6.95,497,453651,227109,
965,Yoshinaga-sanchi no Gargoyle,4469,2006-04-02,Studio Hibari,6.95,8282,5269,1783,
44071,Yuan Long 2nd Season,4470,2021-07-03,CG Year,6.95,10371,2620,1030,
41785,Ze Tian Ji 5th Season,4471,2020-03-16,Foch Films,6.95,10744,2336,840,
48,.hack//Sign,4472,2002-04-04,Bee Train,6.95,1300,183071,84465,
10737,A-Channel: +A-Channel,4473,2011-05-25,Studio Gokumi,6.95,4880,19766,9830,
2554,Ai Shoujo Pollyanna Story,4474,1986-01-05,Nippon Animation,6.95,7930,5825,2089,
230,Air Master,4475,2003-04-02,Toei Animation,6.95,3554,39247,16190,
31080,Anne Happy♪,4476,2016-04-07,SILVER LINK.,6.95,2388,79283,33645,
3631,Aoi Blink,4477,1989-04-07,Tezuka Productions,6.95,10971,2174,817,
6901,Battle Spirits: Shounen Gekiha Dan,4479,2009-09-13,Sunrise,6.95,9220,3826,1334,
